pali_2537|tena kho pana samayena vihārā tiṇagahaṇā honti. davaḍāhe ḍayhamāne vihārā ḍayhanti. bhikkhū kukkuccāyanti paṭaggiṃ dātuṃ parittaṃ kātuṃ. bhagavato etamatthaṃ ārocesuṃ.|තෙන ඛො පන සමයෙන විහාරා තිණගහණා හොන්ති. දවඩාහෙ ඩය්හමානෙ විහාරා ඩය්හන්ති. භික්ඛූ කුක්කුච්චායන්ති පටග්ගිං දාතුං පරිත්තං කාතුං. භගවතො එතමත්ථං ආරොචෙසුං.|mettananda|paragraph
pali_2538|mātugāme mātugāmasaññī sahaseyyaṃ kappeti āpatti pācittiyassa. mātugāme vematiko sahaseyyaṃ kappeti āpatti pācittiyassa. mātugāme amātugāmasaññī sahaseyyaṃ kappeti āpatti pācittiyassa.|මාතුගාමෙ මාතුගාමසඤ්ඤී සහසෙය්යං කප්පෙති ආපත්ති පාචිත්තියස්ස. මාතුගාමෙ වෙමතිකො සහසෙය්යං කප්පෙති ආපත්ති පාචිත්තියස්ස. මාතුගාමෙ අමාතුගාමසඤ්ඤී සහසෙය්යං කප්පෙති ආපත්ති පාචිත්තියස්ස.|mettananda|paragraph
pali_2539|iti dassanānuttariyaṃ, savaṇānuttariyaṃ, lābhānuttariyaṃ, sikkhānuttariyaṃ, pāricariyānuttariyaṃ.|ඉති දස්සනානුත්තරියං, සවණානුත්තරියං, ලාභානුත්තරියං, සික්ඛානුත්තරියං, පාරිචරියානුත්තරියං.|mettananda|paragraph
pali_2540|na bāhuppacālakaṃ antaraghare nisīditabbaṃ. bāhuṃ paggahetvā nisīditabbaṃ. yo anādariyaṃ paṭicca bāhuppacālakaṃ antaraghare nisīdati bāhuṃ olambento āpatti dukkaṭassa.|න බාහුප්පචාලකං අන්තරඝරෙ නිසීදිතබ්බං. බාහුං පග්ගහෙත්වා නිසීදිතබ්බං. යො අනාදරියං පටිච්ච බාහුප්පචාලකං අන්තරඝරෙ නිසීදති බාහුං ඔලම්බෙන්තො ආපත්ති දුක්කටස්ස.|mettananda|paragraph
pali_2541|'āma bhāyāmi. kosi tvanti'.|'ආම භායාමි. කොසි ත්වන්ති'.|mettananda|paragraph
pali_2542|imamhi khandhake vatthu tiṃsa,|ඉමම්හි ඛන්ධකෙ වත්ථු තිංස,|mettananda|centered
pali_2543|tatra veyyākaraṇaṃ bhavati:|තත්ර වෙය්යාකරණං භවති:|mettananda|paragraph
pali_2544|mettassa cittassa subhāvitassa, x kalampi te nānubhavanti soḷasiṃ, x candappabhā tāragaṇā ca sabbe, x yathā na agghanti kalampi soḷasiṃ.|මෙත්තස්ස චිත්තස්ස සුභාවිතස්ස, x කලම්පි තෙ නානුභවන්ති සොළසිං, x චන්දප්පභා තාරගණා ච සබ්බෙ, x යථා න අග්ඝන්ති කලම්පි සොළසිං.|mettananda|gatha
pali_2545|yassa kassa ci bhikkhave bhikkhuno pañca cetokhilā pahīnā, pañca cetaso vinibandhā susamucchinnā, so vatimasmiṃ dhammavinaye vuddhiṃ virūḷhiṃ vepullaṃ āpajjissatīti ṭhānametaṃ vijjati.|යස්ස කස්ස චි භික්ඛවෙ භික්ඛුනො පඤ්ච චෙතොඛිලා පහීනා, පඤ්ච චෙතසො විනිබන්ධා සුසමුච්ඡින්නා, සො වතිමස්මිං ධම්මවිනයෙ වුද්ධිං විරූළ්හිං වෙපුල්ලං ආපජ්ජිස්සතීති ඨානමෙතං විජ්ජති.|mettananda|paragraph
pali_2546|ahatākappapiloti paṃsupāpaṇikāya ca, x animittā parikathā akukku ca asannidhi.|අහතාකප්පපිලොති පංසුපාපණිකාය ච, x අනිමිත්තා පරිකථා අකුක්කු ච අසන්නිධි.|mettananda|gatha
pali_2547|pavāritā nāma: asanaṃ paññāyati bhojanaṃ paññāyati hatthapāse ṭhitā abhiharati paṭikkhepo paññāyati.|පවාරිතා නාම: අසනං පඤ්ඤායති භොජනං පඤ්ඤායති හත්ථපාසෙ ඨිතා අභිහරති පටික්ඛෙපො පඤ්ඤායති.|mettananda|paragraph
pali_2548|sace udakapaṭiggāhako na hoti. nīcaṃ katvā chamāya udakaṃ āsiñcitabbaṃ. mā sāmantā bhikkhū udakena siñciṃsu, mā saṅghāṭi udakena osiñcī'ti.|සචෙ උදකපටිග්ගාහකො න හොති. නීචං කත්වා ඡමාය උදකං ආසිඤ්චිතබ්බං. මා සාමන්තා භික්ඛූ උදකෙන සිඤ්චිංසු, මා සඞ්ඝාටි උදකෙන ඔසිඤ්චී'ති.|mettananda|paragraph
pali_2549|virattassa bhikkhave na cetanāya karaṇīyaṃ 'vimuttiñāṇadassanaṃ sacchikaromī'ti. dhammatā esā bhikkhave yaṃ viratto vimuttiñāṇadassanaṃ sacchikaroti.|විරත්තස්ස භික්ඛවෙ න චෙතනාය කරණීයං 'විමුත්තිඤාණදස්සනං සච්ඡිකරොමී'ති. ධම්මතා එසා භික්ඛවෙ යං විරත්තො විමුත්තිඤාණදස්සනං සච්ඡිකරොති.|mettananda|paragraph
pali_2550|aparehipi bhikkhave. na gihīdhajaṃ dhāreti, na titthiyadhajaṃ dhāreti, na titthiye sevati, bhikkhū sevati, bhikkhusikkhāya sikkhati, imehi kho.|අපරෙහිපි භික්ඛවෙ. න ගිහීධජං ධාරෙති, න තිත්ථියධජං ධාරෙති, න තිත්ථියෙ සෙවති, භික්ඛූ සෙවති, භික්ඛුසික්ඛාය සික්ඛති, ඉමෙහි ඛො.|mettananda|paragraph
pali_2551|dānamayaṃ puññakiriyavatthu, sīlamayaṃ puññakiriyavatthu, bhāvanāmayaṃ puññakiriyavatthu.|දානමයං පුඤ්ඤකිරියවත්ථු, සීලමයං පුඤ්ඤකිරියවත්ථු, භාවනාමයං පුඤ්ඤකිරියවත්ථු.|mettananda|paragraph
pali_2552|katamassa pañca cetokhilā pahīnā honti?|කතමස්ස පඤ්ච චෙතොඛිලා පහීනා හොන්ති?|mettananda|paragraph
pali_2553|sabbe cepi dīgha, vessā ete tayo kulaputte pasannacittā anussareyyuṃ, sabbesānampassa vessānaṃ dīgharattaṃ hitāya sukhāya.|සබ්බෙ චෙපි දීඝ, වෙස්සා එතෙ තයො කුලපුත්තෙ පසන්නචිත්තා අනුස්සරෙය්යුං, සබ්බෙසානම්පස්ස වෙස්සානං දීඝරත්තං හිතාය සුඛාය.|mettananda|paragraph
pali_2554|paññābalaṃ viriyabalaṃ anavajjabalaṃ, saṃgāhabalaṃ.|පඤ්ඤාබලං විරියබලං අනවජ්ජබලං, සංගාහබලං.|mettananda|paragraph
pali_2555|sattannaṃ samathānaṃ kati mūlāni, kati samuṭṭhānā : sattannaṃ samathānaṃ chabbīsa mūlāni, chattiṃsa samuṭṭhānā.|සත්තන්නං සමථානං කති මූලානි, කති සමුට්ඨානා : සත්තන්නං සමථානං ඡබ්බීස මූලානි, ඡත්තිංස සමුට්ඨානා.|mettananda|paragraph
pali_2556|aññatra pārivattakāti ṭhapetvā pārivaṭṭakaṃ paṭiggaṇhāti.|අඤ්ඤත්ර පාරිවත්තකාති ඨපෙත්වා පාරිවට්ටකං පටිග්ගණ්හාති.|mettananda|paragraph
pali_2557|ñattiyā dukkaṭaṃ, dvīhi kammavācāhi thullaccayā, kammavācāpariyosāne āpatti saṅghādisesassa. saṅghādisesaṃ ajjhāpajjantiyā ñattiyā dukkaṭaṃ. dvīhi kammavācāhi thullaccayā paṭippassambhanti.|ඤත්තියා දුක්කටං, ද්වීහි කම්මවාචාහි ථුල්ලච්චයා, කම්මවාචාපරියොසානෙ ආපත්ති සඞ්ඝාදිසෙසස්ස. සඞ්ඝාදිසෙසං අජ්ඣාපජ්ජන්තියා ඤත්තියා දුක්කටං. ද්වීහි කම්මවාචාහි ථුල්ලච්චයා පටිප්පස්සම්භන්ති.|mettananda|paragraph
pali_2558|vivādādhikaraṇañca āpattādhikaraṇañca katīhi samathehi sammanti : vivādādhikaraṇañca āpattādhikaraṇañca catūhi samathehi sammanti : sammukhāvinayena ca yebhuyyasikāya ca paṭiññātakaraṇena ca tiṇavatthārakena ca.|විවාදාධිකරණඤ්ච ආපත්තාධිකරණඤ්ච කතීහි සමථෙහි සම්මන්ති : විවාදාධිකරණඤ්ච ආපත්තාධිකරණඤ්ච චතූහි සමථෙහි සම්මන්ති : සම්මුඛාවිනයෙන ච යෙභුය්යසිකාය ච පටිඤ්ඤාතකරණෙන ච තිණවත්ථාරකෙන ච.|mettananda|paragraph
pali_2559|sabbaṃ vihāraṃ ekassa aññaṃ vāsenti saṅghikaṃ x nissīmaṃ sabbakālañca pakkamanti vibbhamanti ca.|සබ්බං විහාරං එකස්ස අඤ්ඤං වාසෙන්ති සඞ්ඝිකං x නිස්සීමං සබ්බකාලඤ්ච පක්කමන්ති විබ්භමන්ති ච.|mettananda|gatha
pali_2560|anapaloketvā kārakasaṅghanti: kammakārakasaṅghaṃ anāpucchā.|අනපලොකෙත්වා කාරකසඞ්ඝන්ති: කම්මකාරකසඞ්ඝං අනාපුච්ඡා.|mettananda|paragraph
pali_2561|samathasammukhāvinayavāro niṭṭhito ekādasamo.|සමථසම්මුඛාවිනයවාරො නිට්ඨිතො එකාදසමො.|mettananda|centered
pali_2562|'apārutā tesaṃ amatassa dvārā x ye sotavanto pamuñcantu saddhaṃ, x vihiṃsasaññī paguṇaṃ na bhāsayiṃ x dhammaṃ paṇītaṃ manujesu brahme'ti.|'අපාරුතා තෙසං අමතස්ස ද්වාරා x යෙ සොතවන්තො පමුඤ්චන්තු සද්ධං, x විහිංසසඤ්ඤී පගුණං න භාසයිං x ධම්මං පණීතං මනුජෙසු බ්රහ්මෙ'ති.|mettananda|gatha
pali_2563|mālākammaṃ latākammaṃ makaradantakapaṭṭikaṃ x vaṃsaṃ cīvararajjuñca uccaṃ ca vatthukaṃ kare|මාලාකම්මං ලතාකම්මං මකරදන්තකපට්ටිකං x වංසං චීවරරජ්ජුඤ්ච උච්චං ච වත්ථුකං කරෙ|mettananda|gatha
pali_2564|majje majjasaññī pivati āpatti pācittiyassa. majje vematiko pivati āpatti pācittiyassa. majje amajjasaññī pivati āpatti pācittiyassa.|මජ්ජෙ මජ්ජසඤ්ඤී පිවති ආපත්ති පාචිත්තියස්ස. මජ්ජෙ වෙමතිකො පිවති ආපත්ති පාචිත්තියස්ස. මජ්ජෙ අමජ්ජසඤ්ඤී පිවති ආපත්ති පාචිත්තියස්ස.|mettananda|paragraph
pali_2565|āpattiyā appaṭikamme ukkhepanīyakammaṃz|ආපත්තියා අප්පටිකම්මෙ උක්ඛෙපනීයකම්මංz|mettananda|heading
pali_2566|dvibandhanena pattena abandhanokāsaṃ pattaṃ. ekabandhanokāsaṃ pattaṃ. dvibandhanokāsaṃ pattaṃ. tibandhanokāsaṃ pattaṃ. catubandhanokāsaṃ pattaṃ cetāpeti, nissaggiyaṃ pācittiyaṃ.|ද්විබන්ධනෙන පත්තෙන අබන්ධනොකාසං පත්තං. එකබන්ධනොකාසං පත්තං. ද්විබන්ධනොකාසං පත්තං. තිබන්ධනොකාසං පත්තං. චතුබන්ධනොකාසං පත්තං චෙතාපෙති, නිස්සග්ගියං පාචිත්තියං.|mettananda|paragraph
pali_2567|kulāni ca tena duṭṭhānīti pubbe saddhā hutvā taṃ āgamma assaddhā honti, pasannā hutvā appasannā honti.|කුලානි ච තෙන දුට්ඨානීති පුබ්බෙ සද්ධා හුත්වා තං ආගම්ම අස්සද්ධා හොන්ති, පසන්නා හුත්වා අප්පසන්නා හොන්ති.|mettananda|paragraph
pali_2568|ekacce bhikkhū evamāhaṃsu: 'yo bhagavā khattiyakulā pabbajito so arahati aggāsanaṃ aggodakaṃ aggapiṇḍanti.'|එකච්චෙ භික්ඛූ එවමාහංසු: 'යො භගවා ඛත්තියකුලා පබ්බජිතො සො අරහති අග්ගාසනං අග්ගොදකං අග්ගපිණ්ඩන්ති.'|mettananda|paragraph
pali_2569|'idaṃ kho pana bhikkhave dukkhasamudayaṃ ariyasaccaṃ: yā'yaṃ taṇhā ponobhavikā nandirāgasahagatā tatra tatrābhinandinī, seyyathidaṃ: kāmataṇhā bhavataṇhā vibhavataṇhā.'|'ඉදං ඛො පන භික්ඛවෙ දුක්ඛසමුදයං අරියසච්චං: යා'යං තණ්හා පොනොභවිකා නන්දිරාගසහගතා තත්ර තත්රාභිනන්දිනී, සෙය්යථිදං: කාමතණ්හා භවතණ්හා විභවතණ්හා.'|mettananda|paragraph
pali_2570|na ācariyaṃ anāpucchā gāmo pavisitabbo. na susānaṃ gantabbaṃ na disā pakkamitabbā. sace ācariyo gilāno hoti yāvajīvaṃ upaṭṭhātabbo. vuṭṭhānamassa āgametabbaṃ.|න ආචරියං අනාපුච්ඡා ගාමො පවිසිතබ්බො. න සුසානං ගන්තබ්බං න දිසා පක්කමිතබ්බා. සචෙ ආචරියො ගිලානො හොති යාවජීවං උපට්ඨාතබ්බො. වුට්ඨානමස්ස ආගමෙතබ්බං.|mettananda|paragraph
pali_2571|vikappana sikkhāpadaṃ navamaṃ.|විකප්පන සික්ඛාපදං නවමං.|mettananda|centered
pali_2572|'idha tathāgato anuttaraṃ sammāsambodhiṃ abhisambuddho'ti ānanda, saddhassa kulaputtassa dassanīyaṃ saṃvejanīyaṃ ṭhānaṃ.|'ඉධ තථාගතො අනුත්තරං සම්මාසම්බොධිං අභිසම්බුද්ධො'ති ආනන්ද, සද්ධස්ස කුලපුත්තස්ස දස්සනීයං සංවෙජනීයං ඨානං.|mettananda|paragraph
pali_2573|puriso bhikkhuṃ pahiṇātiṃ: 'gaccha bhante itthannāmaṃ māturakkhitaṃ brūhi: hohi kira itthannāmassa bhariyā dhanakkītā'ti. patigaṇhāti vīmaṃsati paccāharati, āpatti saṅghādisesassa.|පුරිසො භික්ඛුං පහිණාතිං: 'ගච්ඡ භන්තෙ ඉත්ථන්නාමං මාතුරක්ඛිතං බ්රූහි: හොහි කිර ඉත්ථන්නාමස්ස භරියා ධනක්කීතා'ති. පතිගණ්හාති වීමංසති පච්චාහරති, ආපත්ති සඞ්ඝාදිසෙසස්ස.|mettananda|paragraph
pali_2574|pañcāhapaṭicchannaparivāsoz|පඤ්චාහපටිච්ඡන්නපරිවාසොz|mettananda|heading
pali_2575|tīṇi adhammikāni pātimokkhaṭṭhapanāni tīṇi dhammikāni.|තීණි අධම්මිකානි පාතිමොක්ඛට්ඨපනානි තීණි ධම්මිකානි.|mettananda|paragraph
pali_2576|mūlāyapaṭikassanacatussatakaṃz|මූලායපටිකස්සනචතුස්සතකංz|mettananda|heading
pali_2577|saṃsaṭṭhā viharantīti, saṃsaṭṭhā nāma: ananulomikena kāyikavācasikena saṃsaṭṭhā viharanti.|සංසට්ඨා විහරන්තීති, සංසට්ඨා නාම: අනනුලොමිකෙන කායිකවාචසිකෙන සංසට්ඨා විහරන්ති.|mettananda|paragraph
pali_2578|ñātibyasanaṃ, bhogabyasanaṃ, rogabyasanaṃ, sīlabyasanaṃ, diṭṭhibyasanaṃ.|ඤාතිබ්යසනං, භොගබ්යසනං, රොගබ්යසනං, සීලබ්යසනං, දිට්ඨිබ්යසනං.|mettananda|paragraph
pali_2579|athavā pana. 'hoti me buddhaṃ paccakkheyya'nti vadati viññāpeti. 'hoti me asakyaputtiyo assa'nti vadati viññāpeti, evampi bhikkhave dubbalyāvīkammañceva hoti sikkhā ca apaccakkhātā.|අථවා පන. 'හොති මෙ බුද්ධං පච්චක්ඛෙය්ය'න්ති වදති විඤ්ඤාපෙති. 'හොති මෙ අසක්යපුත්තියො අස්ස'න්ති වදති විඤ්ඤාපෙති, එවම්පි භික්ඛවෙ දුබ්බල්යාවීකම්මඤ්චෙව හොති සික්ඛා ච අපච්චක්ඛාතා.|mettananda|paragraph
pali_2580|anaññe aññasaññā anaññaṃ viññāpeti āpatti dukkaṭassa. anaññe vematikā anaññaṃ viññāpeti, āpatti dukkaṭassa. anaññe anaññasaññā anāpatti.|අනඤ්ඤෙ අඤ්ඤසඤ්ඤා අනඤ්ඤං විඤ්ඤාපෙති ආපත්ති දුක්කටස්ස. අනඤ්ඤෙ වෙමතිකා අනඤ්ඤං විඤ්ඤාපෙති, ආපත්ති දුක්කටස්ස. අනඤ්ඤෙ අනඤ්ඤසඤ්ඤා අනාපත්ති.|mettananda|paragraph
pali_2581|'ahu kho yeva bho, samaṇena gotamena saddhiṃ kocideva kathāsallāpo?'ti.|'අහු ඛො යෙව භො, සමණෙන ගොතමෙන සද්ධිං කොචිදෙව කථාසල්ලාපො?'ති.|mettananda|paragraph
pali_2582|tena kho pana samayena bhikkhū upajjhāyesu pakkantesupi vibbhantesupi kālaṅkatesupi pakkhasaṅkantesupi anācariyakā anovadiyamānā ananusāsiyamānā dunnivatthā duppārutā anākappasampannā piṇḍāya caranti.|තෙන ඛො පන සමයෙන භික්ඛූ උපජ්ඣායෙසු පක්කන්තෙසුපි විබ්භන්තෙසුපි කාලඞ්කතෙසුපි පක්ඛසඞ්කන්තෙසුපි අනාචරියකා අනොවදියමානා අනනුසාසියමානා දුන්නිවත්ථා දුප්පාරුතා අනාකප්පසම්පන්නා පිණ්ඩාය චරන්ති.|mettananda|paragraph
pali_2583|nāsitako puggalo jānitabbo, anāsitako puggalo jānitabbo.|නාසිතකො පුග්ගලො ජානිතබ්බො, අනාසිතකො පුග්ගලො ජානිතබ්බො.|mettananda|paragraph
pali_2584|vijjāya panayye kiṃ paṭibhāgoti?|විජ්ජාය පනය්යෙ කිං පටිභාගොති?|mettananda|paragraph
pali_2585|'anujānāmi bhikkhave vijaṭetvā bibbohanaṃ kātuṃ. tīṇi tūlāni rukkhatūlaṃ latātūlaṃ poṭakitūlanti.'|'අනුජානාමි භික්ඛවෙ විජටෙත්වා බිබ්බොහනං කාතුං. තීණි තූලානි රුක්ඛතූලං ලතාතූලං පොටකිතූලන්ති.'|mettananda|paragraph
pali_2586|anāpatti: asañcicca, asatiyā, ajānantassa, gilānassa, ummattakassa, ādikammikassāti.|අනාපත්ති: අසඤ්චිච්ච, අසතියා, අජානන්තස්ස, ගිලානස්ස, උම්මත්තකස්ස, ආදිකම්මිකස්සාති.|mettananda|paragraph
pali_2587|kimpana kiccādhikaraṇapaccayā āpattiṃ āpajjeyyāti : āma, kiccādhikaraṇapaccayā āpattiṃ āpajjeyya.|කිම්පන කිච්චාධිකරණපච්චයා ආපත්තිං ආපජ්ජෙය්යාති : ආම, කිච්චාධිකරණපච්චයා ආපත්තිං ආපජ්ජෙය්ය.|mettananda|paragraph
pali_2588|mātikā ca paḷibodhā ca atthāranidānā, atthārasamudayā, atthārajātikā, atthārapabhavā, atthārasambhārā, atthārasamuṭṭhānā.|මාතිකා ච පළිබොධා ච අත්ථාරනිදානා, අත්ථාරසමුදයා, අත්ථාරජාතිකා, අත්ථාරපභවා, අත්ථාරසම්භාරා, අත්ථාරසමුට්ඨානා.|mettananda|paragraph
pali_2589|pañca gatiyo: nirayo, tiracchānayoni, pettivisayo, manussā, devā.|පඤ්ච ගතියො: නිරයො, තිරච්ඡානයොනි, පෙත්තිවිසයො, මනුස්සා, දෙවා.|mettananda|paragraph
pali_2590|dumūlakampi timūlakampi catumūlakampi pañcamūlakampi chamūlakampi sattamūlakampi aṭṭhamūlakampi navamūlakampi dasamūlakampi evameva kātabbaṃ.|දුමූලකම්පි තිමූලකම්පි චතුමූලකම්පි පඤ්චමූලකම්පි ඡමූලකම්පි සත්තමූලකම්පි අට්ඨමූලකම්පි නවමූලකම්පි දසමූලකම්පි එවමෙව කාතබ්බං.|mettananda|paragraph
pali_2591|paṭhamāpattikanti: sahavatthajjhācārā āpajjati asamanubhāsanāya.|පඨමාපත්තිකන්ති: සහවත්ථජ්ඣාචාරා ආපජ්ජති අසමනුභාසනාය.|mettananda|paragraph
pali_2592|laddhā mānusakaṃ bhavaṃ tato, x cavitvā sukataphalavipākaṃ x sesakena paṭilabhati lapanajaṃ x samamapi suci susukkaṃ.|ලද්ධා මානුසකං භවං තතො, x චවිත්වා සුකතඵලවිපාකං x සෙසකෙන පටිලභති ලපනජං x සමමපි සුචි සුසුක්කං.|mettananda|gatha
pali_2593|chaḍḍāpeyyāti: aññaṃ āṇāpeti āpatti dukkaṭassa. sakiṃ āṇattā bahukampi chaḍḍeti āpatti pācittiyassa.|ඡඩ්ඩාපෙය්යාති: අඤ්ඤං ආණාපෙති ආපත්ති දුක්කටස්ස. සකිං ආණත්තා බහුකම්පි ඡඩ්ඩෙති ආපත්ති පාචිත්තියස්ස.|mettananda|paragraph
pali_2594|bhagavato etamatthaṃ ārocesuṃ. 'anujānāmi bhikkhave āraññakena bhikkhunā ovādaṃ gahetuṃ saṃketañca kātuṃ atra paṭiharissāmī'ti.|භගවතො එතමත්ථං ආරොචෙසුං. 'අනුජානාමි භික්ඛවෙ ආරඤ්ඤකෙන භික්ඛුනා ඔවාදං ගහෙතුං සංකෙතඤ්ච කාතුං අත්ර පටිහරිස්සාමී'ති.|mettananda|paragraph
pali_2595|kāmacchandanīvaraṇaṃ, byāpādanīvaraṇaṃ thīnamiddhanīvaraṇaṃ, uddhaccakukkuccanīvaraṇaṃ, vicikicchānīvaraṇaṃ.|කාමච්ඡන්දනීවරණං, බ්යාපාදනීවරණං ථීනමිද්ධනීවරණං, උද්ධච්චකුක්කුච්චනීවරණං, විචිකිච්ඡානීවරණං.|mettananda|paragraph
pali_2596|saha kaṭhinassa atthārā kati dhammā jāyanti : saha kaṭhinassa atthārā paṇṇarasa dhammā jāyanti, aṭṭha mātikā dve paḷibodhā, pañca ānisaṃsā. saha kaṭhinassa atthārā ime paṇṇarasa dhammā jāyanti.|සහ කඨිනස්ස අත්ථාරා කති ධම්මා ජායන්ති : සහ කඨිනස්ස අත්ථාරා පණ්ණරස ධම්මා ජායන්ති, අට්ඨ මාතිකා ද්වෙ පළිබොධා, පඤ්ච ආනිසංසා. සහ කඨිනස්ස අත්ථාරා ඉමෙ පණ්ණරස ධම්මා ජායන්ති.|mettananda|paragraph
pali_2597|atha kho bhagavā āyasmantaṃ bhaguṃ dhammiyā kathāya sandassetvā samādapetvā samuttejetvā sampahaṃsetvā uṭṭhāyāsanā yena pācīnavaṃsadāyo tenupasaṅkami.|අථ ඛො භගවා ආයස්මන්තං භගුං ධම්මියා කථාය සන්දස්සෙත්වා සමාදපෙත්වා සමුත්තෙජෙත්වා සම්පහංසෙත්වා උට්ඨායාසනා යෙන පාචීනවංසදායො තෙනුපසඞ්කමි.|mettananda|paragraph
pali_2598|suddho hoti puggalo aññataraṃ pārājikaṃ dhammaṃ anajjhāpanno, tañce asuddhadiṭṭhisamāno anokāsaṃ kārāpetvā akkosādhippāyo vadeti, āpatti omasavādena dukkaṭassa.|සුද්ධො හොති පුග්ගලො අඤ්ඤතරං පාරාජිකං ධම්මං අනජ්ඣාපන්නො, තඤ්චෙ අසුද්ධදිට්ඨිසමානො අනොකාසං කාරාපෙත්වා අක්කොසාධිප්පායො වදෙති, ආපත්ති ඔමසවාදෙන දුක්කටස්ස.|mettananda|paragraph
pali_2599|atha kho assalāyana, satta brāhmaṇisayo asitaṃ devalaṃ isiṃ abhivādetuṃ upasaṅkamiṃsu.|අථ ඛො අස්සලායන, සත්ත බ්රාහ්මණිසයො අසිතං දෙවලං ඉසිං අභිවාදෙතුං උපසඞ්කමිංසු.|mettananda|paragraph
pali_2600|catunnaṃ pātimokkhuddesānaṃ katthogadhaṃ kattha pariyāpannanti : nidānogadhaṃ, nidānapariyāpannaṃ.|චතුන්නං පාතිමොක්ඛුද්දෙසානං කත්ථොගධං කත්ථ පරියාපන්නන්ති : නිදානොගධං, නිදානපරියාපන්නං.|mettananda|paragraph
pali_2601|tena kho pana samayena sambahulā bhikkhū samānāsanikā ekamañce nisīditvā mañcaṃ bhindiṃsu. ekapīṭhe nisīditvā pīṭhaṃ bhindiṃsu. bhagavato etamatthaṃ ārocesuṃ.|තෙන ඛො පන සමයෙන සම්බහුලා භික්ඛූ සමානාසනිකා එකමඤ්චෙ නිසීදිත්වා මඤ්චං භින්දිංසු. එකපීඨෙ නිසීදිත්වා පීඨං භින්දිංසු. භගවතො එතමත්ථං ආරොචෙසුං.|mettananda|paragraph
pali_2602|katamesaṃ tiṇṇaṃ puggalānaṃ kaṭhinatthārā rūhanti : sīmaṭṭho anumodati, anumodento vācaṃ bhindati, vācaṃ bhindanto paraṃ viññāpeti. imesaṃ tiṇṇaṃ puggalānaṃ kaṭhinatthārā rūhanti.|කතමෙසං තිණ්ණං පුග්ගලානං කඨිනත්ථාරා රූහන්ති : සීමට්ඨො අනුමොදති, අනුමොදෙන්තො වාචං භින්දති, වාචං භින්දන්තො පරං විඤ්ඤාපෙති. ඉමෙසං තිණ්ණං පුග්ගලානං කඨිනත්ථාරා රූහන්ති.|mettananda|paragraph
pali_2603|anāpatti naṭṭhapattassa, bhinnapattassa, ñātakānaṃ pavāritānaṃ, aññassatthāya, attano dhanena, ummattakassa, ādikammikassāti.|අනාපත්ති නට්ඨපත්තස්ස, භින්නපත්තස්ස, ඤාතකානං පවාරිතානං, අඤ්ඤස්සත්ථාය, අත්තනො ධනෙන, උම්මත්තකස්ස, ආදිකම්මිකස්සාති.|mettananda|paragraph
pali_2604|udake hassadhamme hassadhammasaññī āpatti pācittiyassa. udake hassadhamme vematiko āpatti pācittiyassa. udake hassadhamme ahasadhammasaññī āpatti pācittiyassa.|උදකෙ හස්සධම්මෙ හස්සධම්මසඤ්ඤී ආපත්ති පාචිත්තියස්ස. උදකෙ හස්සධම්මෙ වෙමතිකො ආපත්ති පාචිත්තියස්ස. උදකෙ හස්සධම්මෙ අහසධම්මසඤ්ඤී ආපත්ති පාචිත්තියස්ස.|mettananda|paragraph
pali_2605|mahallakaṃ vihāraṃ kārāpentassa saṅghādiseso katīhi samuṭṭhānehi samuṭṭhāti : mahallakaṃ vihāraṃ kārāpentassa saṅghādiseso chahi samuṭṭhānehi samuṭṭhāti.|මහල්ලකං විහාරං කාරාපෙන්තස්ස සඞ්ඝාදිසෙසො කතීහි සමුට්ඨානෙහි සමුට්ඨාති : මහල්ලකං විහාරං කාරාපෙන්තස්ස සඞ්ඝාදිසෙසො ඡහි සමුට්ඨානෙහි සමුට්ඨාති.|mettananda|paragraph
pali_2606|sītuṇhañca divā rattiṃ pariveṇañca koṭṭhako x upaṭṭhānaggisālā ca vacca pāniya bhojani.|සීතුණ්හඤ්ච දිවා රත්තිං පරිවෙණඤ්ච කොට්ඨකො x උපට්ඨානග්ගිසාලා ච වච්ච පානිය භොජනි.|mettananda|gatha
pali_2607|samphappalāpaṃ na abuddhatantiṃ x avikiṇṇavacanabyappatho ahosi. x ahitamapi ca apanudi x hitamapi ca bahujanasukhañca abhaṇi.|සම්ඵප්පලාපං න අබුද්ධතන්තිං x අවිකිණ්ණවචනබ්යප්පථො අහොසි. x අහිතමපි ච අපනුදි x හිතමපි ච බහුජනසුඛඤ්ච අභණි.|mettananda|gatha
pali_2608|'sotthi bhavissati rañño, sotthi janapadassa. api ca rājā yadi uddhaṃ khurappaṃ muñcissati yāvatā rañño vijitaṃ ettāvatā sattavassāni devo na vassissatī'ti.|'සොත්ථි භවිස්සති රඤ්ඤො, සොත්ථි ජනපදස්ස. අපි ච රාජා යදි උද්ධං ඛුරප්පං මුඤ්චිස්සති යාවතා රඤ්ඤො විජිතං එත්තාවතා සත්තවස්සානි දෙවො න වස්සිස්සතී'ති.|mettananda|paragraph
pali_2609|pañcasattati sekhiyā niṭṭhitā.|පඤ්චසත්තති සෙඛියා නිට්ඨිතා.|mettananda|centered
